Generation,Best Fitness,Mean Fitness,Std Dev
129,482076.2532653649,522999.2164488694,7538.968517904747
130,482076.2532653649,523461.750884956,8176.206046113529
131,482076.2532653649,524183.5209857894,7498.384064373225
132,482011.3913228952,523599.3427427303,7343.424492175685
133,481191.2975357183,523587.7265205865,7401.774545527321
134,480911.7751229383,523032.678207289,7459.714543410827
135,480911.7751229383,523738.1982108467,7549.923487745201
136,480911.7751229383,523361.0709050386,7505.123657250148
137,480911.7751229383,522493.4257694344,7593.7662662186085
138,480911.7751229383,523134.5479150478,7627.027705210677
139,480911.7751229383,523455.1496226356,7542.68015723854
140,480911.7751229383,523428.2986099543,7576.297084737622
141,480911.7751229383,523602.69854764687,7910.06656458073
142,480911.7751229383,523580.94609006797,7395.4171071590445
143,480884.62722185446,523171.83374097827,7372.888057880505
144,480884.62722185446,523893.3376423619,7632.093862762861
145,480884.62722185446,523209.04100587586,7251.344169021331
146,480884.62722185446,523089.2931962318,7790.299778102855
147,480884.62722185446,523325.7313291076,7706.779224603004
148,480884.62722185446,523495.5468580335,8110.361557758777
149,480884.62722185446,523445.6249056143,8026.268437702032
150,480884.62722185446,523257.63569679414,7762.997814418095
151,480884.62722185446,522757.26049174427,7456.566105194814
152,480884.62722185446,522823.74225013866,8293.669123633847
153,480884.62722185446,523634.7319706566,7871.4308179458185
154,480884.62722185446,522503.7799516175,7732.183596310502
155,480884.62722185446,523688.7974569753,7371.8982758170305
156,480884.62722185446,523446.6277438284,7915.429184494291
157,480884.62722185446,523444.7788835556,7808.667925133799
158,480748.59611912776,523343.5312382365,8117.919175914478
159,480748.59611912776,523448.9721496252,7410.049003439994
160,480748.59611912776,523006.4936975695,7642.369760754623
161,480667.95582632313,523260.0484337671,7072.270821141103
162,480667.95582632313,523372.60088035004,7732.933309895938
163,480667.95582632313,522998.9805239031,8965.917949128903
164,480667.95582632313,523035.55981969164,8372.292741098094
165,480667.95582632313,523820.9446669839,8238.568186679317
166,480667.95582632313,522973.6583296406,7399.3238727596245
167,480667.95582632313,523201.03037747426,7625.608062464273
168,480592.41458781244,523127.87178851885,7816.031390592293
169,480592.41458781244,523692.1124606678,7510.664552506708
170,480414.296166215,523264.55686894356,7904.379515985523
171,480414.296166215,523312.8453935263,7967.858370275304
172,480414.296166215,523706.3986667945,7825.322760641768
173,480414.296166215,522740.10024746944,7930.398090723764
174,480414.296166215,523623.95928225486,7630.0144474852395
175,480414.296166215,522777.63635796553,7427.505144253926
176,479823.7703937866,522433.0503602471,7981.12007534754
177,479823.7703937866,522665.1759778062,8035.235034187012
178,479823.7703937866,523426.8794723003,7558.998612592547
179,479823.7703937866,523397.86048278963,7640.103217360726
180,479488.4914311343,523689.5017602586,7745.62807669376
181,479488.4914311343,522643.1435744587,7171.488932527809
182,479488.4914311343,522689.02897345374,7787.669289321787
183,479488.4914311343,523118.16313709883,7417.907935338132
184,479488.4914311343,523188.0679061183,7864.783264344302
185,479488.4914311343,522782.95590039616,8104.853679565395
186,479488.4914311343,523090.80724824866,8048.966016449409
187,479488.4914311343,523093.40122647886,7853.445658565323
188,479182.3658482487,523262.1684962071,8477.221666492076
189,479182.3658482487,523859.1326561054,8078.8343856865395
190,479182.3658482487,523306.49740483804,8595.172286010278
191,479182.3658482487,522943.8201187311,7874.5920798934085
192,479182.3658482487,523445.10231719445,7714.750728684686
193,479182.3658482487,522821.99098226917,8083.062460792882
194,479182.3658482487,522846.6720798403,7308.042320063825
195,479182.3658482487,523273.26590517996,8069.17046755257
196,479182.3658482487,523202.03549795446,7741.368537593034
197,479182.3658482487,522881.8506714734,7503.107845222057
198,479182.3658482487,523406.93423754995,7644.560954712497
199,479182.3658482487,523165.2284982419,7672.992865920674
200,479182.3658482487,522813.9028079484,7361.596160977401
201,479182.3658482487,523577.06722770847,7667.952159748774
202,479182.3658482487,522641.0818552879,7923.229536242161
203,479182.3658482487,523637.89626234997,8392.461561287577
204,478829.09901985945,523863.57263078867,7792.251137692757
205,478829.09901985945,523141.35626206314,7885.122756847728
206,478829.09901985945,523196.9908526069,7910.17311305862
207,478485.0533152991,523121.0518473174,8577.49701632478
208,478485.0533152991,524112.1326739515,7546.491809887005
209,478485.0533152991,523309.83015371655,7364.715143031393
210,478485.0533152991,522805.69796398474,7398.705195515917
211,478485.0533152991,523469.0806186156,7575.6599067761645
212,478485.0533152991,523297.11561993585,7332.551175005259
213,478485.0533152991,523646.64026075864,7631.374509148551
214,478485.0533152991,523471.25452185987,7608.398153484414
215,478485.0533152991,523132.9419999654,8124.98673259893
216,478485.0533152991,523249.24357757723,7536.625432280012
217,478485.0533152991,523558.9982282229,8227.924760161157
218,477856.43756893533,523235.3897067419,8488.17482587443
219,477851.34929129394,522246.15777706495,8207.036336302905
220,477313.2797245074,522872.5778878461,8745.74981545014
221,477313.2797245074,523219.11238135124,7833.591904910527
222,477313.2797245074,523423.515459487,7919.565651428956
223,476938.3512871736,522328.4243874631,8186.260613884179
224,476938.3512871736,522939.33721196506,8104.046025453653
225,476938.3512871736,523375.23009760585,8685.318035194945
226,476938.3512871736,523043.8432509272,8171.436574113029
227,476938.3512871736,522808.0492644874,7629.705175361554
228,476938.3512871736,522667.13661485934,8112.239676056044
229,476938.3512871736,522803.5322239592,8336.187871526234
230,476938.3512871736,523540.6103732157,8360.420907714695
231,476902.72626841266,524145.3060695288,7926.598611624411
232,476902.72626841266,523124.3403324565,7529.886077204329
233,476902.72626841266,522981.0458190538,7451.119342279677
234,476902.72626841266,522596.1661916256,7648.156756635527
235,476902.72626841266,523491.94069799816,7868.7345923218645
236,476902.72626841266,523320.0530251722,8016.235055825129
237,476902.72626841266,523007.9649630617,8743.144241546512
238,476902.72626841266,523178.5911984429,8325.571275335365
239,476352.1664300122,523167.20086966146,8139.934641802959
240,476352.1664300122,523226.5615781416,7513.435113322191
241,476352.1664300122,523360.64363181987,7792.067222035939
242,475356.6903999746,522210.7023885676,7847.611652096426
243,475356.6903999746,523146.42094283603,7700.169698453651
244,475356.6903999746,523440.2448066765,7923.753040626885
245,475356.6903999746,522922.7186346732,7739.738298511836
246,475344.97057384,523023.4106140557,7649.497272103079
247,475019.7039959067,523456.0558979688,7668.3971283761275
248,475019.7039959067,523979.3839313257,7881.257476400564
249,475019.7039959067,523706.1487182499,7504.505543727983
250,475019.7039959067,523081.3945708129,7825.856119295151
251,474620.9546627723,522644.83848282194,8755.703258021642
252,474620.9546627723,522920.02378965414,7964.453654122905
253,474620.9546627723,523058.6938876636,7764.254612155056
254,474620.9546627723,523611.0776764728,7700.916377351946
255,474620.9546627723,523577.45451838756,8309.128307877572
256,474620.9546627723,523589.17674241913,7893.607094288828
257,474620.9546627723,523349.2868280975,7899.6427684060955
258,474620.9546627723,522662.34093435603,7733.621530548242
259,474620.9546627723,523516.2704779386,7592.670294797227
260,474620.9546627723,523651.46981932496,7687.43915779192
261,474620.9546627723,523541.56349269627,7445.444962765348
262,474620.9546627723,523109.0448158537,7713.841259465996
263,474620.9546627723,523668.1019998142,7786.573606073236
264,474620.9546627723,523209.9479044619,7262.248631926562
265,474620.9546627723,523574.29377835995,7515.464364160434
266,474620.9546627723,523599.99602795363,7490.24691115754
267,474620.9546627723,522725.4097905528,7447.799058140516
268,474620.9546627723,523555.1408712354,7473.797333604781
269,474620.9546627723,523750.9922318399,7636.9895451589055
270,474620.9546627723,523162.16029334295,7951.822049535979
271,474620.9546627723,523093.46105691144,7571.65100158697
272,474620.9546627723,522880.8348192824,7100.686602966561
273,474620.9546627723,522967.72004719294,7477.192911578159
274,474620.9546627723,523302.7240320966,8074.580670583022
275,474620.9546627723,523431.72426713526,8118.766788393978
276,474620.9546627723,523618.8325239691,7534.226727731701
277,474620.9546627723,523491.5260901782,7970.5179984429
278,474246.3403052739,522197.6807422645,8473.947390464924
279,474246.3403052739,523132.6529990079,8194.091416222074
280,474246.3403052739,522845.651274327,7579.466551180288
281,473712.07123507676,523282.38038424065,7996.447799960177
282,473712.07123507676,523609.68978467904,7475.958964628164
283,473712.07123507676,523557.16393796005,7991.963391152964
284,473712.07123507676,523564.98234115826,7793.644446272321
285,473712.07123507676,523299.66474613914,7454.564366480661
286,473712.07123507676,523495.9682152709,7486.986601034828
287,473712.07123507676,523390.5861724324,7307.437620894403
288,473712.07123507676,523523.0787957033,7368.8795416501725
289,473578.1134503243,523159.5620591549,8092.989493184883
290,473459.8849981576,523397.27095445385,8347.408399693277
291,473459.8849981576,522756.62002416357,8402.17779160874
292,473459.8849981576,523682.86751078494,7651.760017321715
293,473459.8849981576,522812.4030888402,7461.210318994799
294,473158.46355907444,522593.3328742454,8370.930594420346
295,473158.46355907444,522956.14181204204,8661.4316572684
296,473158.46355907444,522614.95615213324,8154.442437701267
297,473158.46355907444,522886.9648464612,7314.52219744959
298,473158.46355907444,523009.14003639197,7863.410159169542
299,473158.46355907444,522784.18416407885,7757.414096242889
300,473158.46355907444,523378.46313467924,8291.121818833955
301,473158.46355907444,522899.67921995645,8472.442123879684
302,473158.46355907444,523952.01740238094,7750.748963357149
303,473158.46355907444,523024.3544663731,8111.867738471905
304,473158.46355907444,523035.1986518153,7345.220806753472
305,473158.46355907444,522832.1255276878,7940.158196348354
306,473158.46355907444,523320.3900376328,8415.003382637158
307,473158.46355907444,522592.93946856656,8257.546884857535
308,473158.46355907444,522747.77584490407,7698.8763785081555
309,473158.46355907444,523085.09498289565,7569.472182068865
310,473158.46355907444,523725.6203512714,7388.12665128684
311,473158.46355907444,523739.52193328156,7240.180732124594
312,473158.46355907444,523326.7462280521,8049.184488411131
313,473158.46355907444,523300.4798226856,7551.485645592536
314,473158.46355907444,523899.970095117,7938.088698320895
315,473158.46355907444,523480.0871146121,7762.186918858291
316,473158.46355907444,523435.2231235579,7832.075686056933
317,473158.46355907444,523100.89967391745,7565.031910687256
318,473090.85737508145,523042.28708909795,8383.515814112909
319,473090.85737508145,522911.96328506264,8645.625370424497
320,473090.85737508145,523049.7639831033,8586.929791852248
321,473090.85737508145,523423.061322965,7906.488944619085
322,473090.85737508145,523693.233242147,7177.807146393344
323,473090.85737508145,523598.97082487977,7589.868482271422
324,472309.46554313647,523040.9924669234,8086.437410205695
325,472309.46554313647,522666.192727614,8596.423969735088
326,472309.46554313647,522925.2079173514,8492.74552789524
327,472309.46554313647,523192.40323082934,8160.487253105231
328,472309.46554313647,523179.22739738296,7809.237945883601
329,472309.46554313647,523212.6116504979,7883.663830250236
330,472309.46554313647,522672.32308662747,7691.593315899651
331,472303.3919968873,522713.48026650574,8135.824511655463
332,472303.3919968873,523000.29951936175,8007.743941366326
333,472303.3919968873,523034.078186821,7338.854699873076
334,472303.3919968873,523424.52008229494,7787.012515046876
335,472303.3919968873,523321.79491600656,7962.306265618711
