Generation,Best Fitness,Mean Fitness,Std Dev
1192,432762.2233223873,524396.732277944,10793.057632524133
1193,432762.2233223873,524316.2499524961,10952.829506455724
1194,432762.2233223873,524278.0899598652,9248.684626523383
1195,432762.2233223873,525322.1220868664,9248.489778007006
1196,432762.2233223873,524399.5683818099,9735.901828655358
1197,432762.2233223873,524811.686768031,9208.14471959757
1198,432762.2233223873,525207.3313776155,8362.086979977514
1199,432762.2233223873,524708.3160369317,8128.819012850878
1200,432762.2233223873,524708.0669484121,9545.347313660655
1201,432762.2233223873,524705.2099232741,8214.550885015524
1202,432711.7038212515,524798.8942929219,9257.701649915354
1203,432711.7038212515,525368.5766484577,8160.460310848714
1204,432711.7038212515,524953.4696832811,8088.064745482961
1205,432711.7038212515,524622.1098215517,9083.258028647931
1206,432711.7038212515,524984.2301836069,9072.642072364884
1207,432711.7038212515,525044.4195081319,9373.009166266398
1208,432711.7038212515,524860.9048730002,9468.996124041487
1209,432711.7038212515,524706.1385100379,9474.362954482476
1210,432711.7038212515,524631.2733076492,8313.415250862616
1211,432711.7038212515,525139.5340185002,8422.846884415627
1212,432711.7038212515,525391.9310133279,8313.29567617856
1213,432711.7038212515,525012.2563669977,8215.219266937453
1214,432711.7038212515,524713.0395373342,8221.689856920042
1215,432711.7038212515,524625.8726032607,7997.128868884324
1216,432711.7038212515,524756.4871405086,9255.091374574191
1217,432711.7038212515,524412.0715012951,10238.323270811392
1218,432711.7038212515,525560.7776777567,9202.907802635627
1219,432711.7038212515,524207.44844908384,10560.585187150384
1220,432711.7038212515,524397.2896169408,9458.52935065352
1221,432711.7038212515,524462.7664800638,8295.280499779137
1222,432711.7038212515,524143.6760357012,9199.965814948177
1223,432711.7038212515,524038.2422960884,9430.521792000849
1224,432711.7038212515,523313.86081901216,11500.566447116176
1225,432711.7038212515,522990.52472531603,12271.77568786001
1226,432711.7038212515,523964.4905127825,10748.218992047188
1227,432711.7038212515,524224.713675243,10975.01530719047
1228,432711.7038212515,524235.9122042813,10765.813388709288
1229,432711.7038212515,524021.3313328733,9735.054703128539
1230,432711.7038212515,524650.129876898,9262.991229908359
1231,432711.7038212515,524790.3022330346,8596.631660889629
1232,432711.7038212515,524633.2892496508,10952.921043927401
1233,432711.7038212515,524940.0282560198,10358.86248031896
1234,432711.7038212515,524215.1315610888,11137.54126115246
1235,432711.7038212515,524017.9684110557,12614.277447386292
1236,432711.7038212515,524195.9723853403,11071.653091784745
1237,432711.7038212515,524348.9231951461,10372.216851189663
1238,432711.7038212515,524516.5656769482,9714.689342545846
1239,432711.7038212515,523657.1567626103,9939.110726772396
1240,432711.7038212515,524111.6967979622,10727.289901911145
1241,432711.7038212515,523110.80242316483,13535.019966945785
1242,432711.7038212515,523233.14587614173,14122.53447324333
1243,432711.7038212515,523977.65866061,12890.643210645927
1244,432711.7038212515,524876.7969616011,9305.96417176083
1245,432711.7038212515,524856.2364745393,8687.091378527037
1246,432711.7038212515,524739.3691922162,8412.605889128048
1247,432711.7038212515,524577.3947596987,8414.74004829549
1248,432711.7038212515,524315.53198504,8175.372268328703
1249,432711.7038212515,524614.0797815694,8287.793848471369
1250,432711.7038212515,524439.6269018108,8408.229026298546
1251,432711.7038212515,524373.5339909975,8345.429142939229
1252,432711.7038212515,525655.4688772926,8130.442470366671
1253,432711.7038212515,525421.7089101814,8143.909709381818
1254,432711.7038212515,524788.3522861091,9124.464226445627
1255,432711.7038212515,524878.288887739,9281.506838067191
1256,432711.7038212515,524219.4948006941,9537.114627887528
1257,432711.7038212515,524002.1845251683,10260.665527741068
1258,432711.7038212515,524693.8386009622,9476.231507315342
1259,432711.7038212515,523810.27816919016,9404.096886704141
1260,432711.7038212515,524925.0672428013,9293.943411384978
1261,432711.7038212515,525005.0680208665,9081.40883191233
1262,432711.7038212515,525066.5307692267,9474.877588745556
1263,432711.7038212515,524061.43725439,10091.187695287366
1264,432711.7038212515,524373.9716854705,10039.958719691718
1265,432711.7038212515,525013.4454809069,8062.063293260872
1266,432711.7038212515,524162.62206805835,9832.887505048679
1267,432711.7038212515,524585.7771604054,10287.094748657471
1268,432711.7038212515,524445.0819256563,9268.368492741858
1269,432711.7038212515,524135.63858699275,8087.437709492928
1270,432711.7038212515,525175.8541441843,9260.844051085094
1271,432711.7038212515,524544.6762390961,9769.816157385534
1272,432711.7038212515,523515.31791850243,10570.168297218645
1273,432711.7038212515,524064.5413108598,11442.52990145295
1274,432711.7038212515,524224.4789250867,10725.198877609013
1275,432698.8517394216,523418.4860936676,11293.406154068913
1276,432698.8517394216,522526.36623574706,14071.252571626472
1277,432556.9252163585,523674.88877265627,13258.018132536217
1278,432556.9252163585,524067.93699592986,10455.485208122695
1279,432556.9252163585,523379.54066623497,12689.675913603198
1280,432501.97647292423,524103.0408895448,12356.36274548608
1281,432501.97647292423,525082.5193443603,9961.05755416024
1282,432501.97647292423,523669.9090528822,11420.381032332789
1283,432501.97647292423,524980.7664498164,8452.51643770266
1284,432501.97647292423,524509.9839405053,8275.219167199893
1285,432501.97647292423,524943.3401693827,8368.470809958024
1286,432501.97647292423,524605.2199410793,11710.468913170494
1287,432431.069091816,524907.4613822043,10158.399073785811
1288,432431.069091816,524288.0787050994,12329.571789440784
1289,432026.4606696601,523349.4383322315,14619.35917088158
1290,432026.4606696601,522719.9426857472,14581.519097252029
1291,432026.4606696601,524398.568906171,9435.93076071967
1292,432026.4606696601,524927.0159306959,10031.247624170153
1293,432026.4606696601,525440.0032960795,8153.2741705036615
1294,432026.4606696601,524437.7240516813,9193.015261513732
1295,432026.4606696601,524607.9658540265,9184.96475639364
1296,432026.4606696601,524414.3863145299,9387.564897363882
1297,432026.4606696601,524340.2105570222,9219.976862808715
1298,432026.4606696601,524628.2464443789,9576.08988512382
1299,432026.4606696601,524631.6446211678,9343.450392227425
1300,432026.4606696601,524428.2717393428,9237.78727104135
1301,432026.4606696601,524887.8654653295,9399.287620587247
1302,432026.4606696601,524274.9419718385,10011.120762487371
1303,431021.0187171892,524020.0770684663,11039.058326808276
1304,431021.0187171892,523890.9601258693,10921.325499011504
1305,431021.0187171892,524616.266568598,10380.605644428324
1306,431021.0187171892,524314.5634151107,11025.401242584325
1307,431021.0187171892,524166.6210669861,11615.171696185436
1308,431021.0187171892,524253.0585535352,10822.951764760704
1309,431021.0187171892,523990.8123216462,10016.1281287917
1310,431021.0187171892,524549.01034805,10469.463101833768
1311,431021.0187171892,524389.2471267405,11679.324546674423
1312,431021.0187171892,524886.1261210465,10029.474180139763
1313,431021.0187171892,524463.9598926359,9771.284975265504
1314,431021.0187171892,524975.4087817228,10056.173064196708
1315,431021.0187171892,524847.2882206014,9094.743302470575
1316,431021.0187171892,524567.5616360711,7975.657001958448
1317,431021.0187171892,524497.3431917096,8397.091171747592
1318,431021.0187171892,524332.2171309456,8158.493520340416
1319,431021.0187171892,524792.9946354178,8721.669692636315
1320,431021.0187171892,524558.0427766043,8344.229557888684
1321,431021.0187171892,524675.580038894,8768.07693593281
1322,431021.0187171892,525112.8595205555,9442.208572060901
1323,431021.0187171892,524461.4611431076,8271.864611161607
1324,431021.0187171892,524868.6360894028,9631.69321586319
1325,431021.0187171892,524533.7614928883,9450.316947421996
1326,431021.0187171892,524827.5774691504,9668.610028730833
1327,431021.0187171892,524500.1141460438,10415.587225333316
1328,431021.0187171892,524410.3183159224,9404.093606197379
1329,431021.0187171892,524843.3618472357,9209.217828189294
1330,431021.0187171892,525587.2485919548,8251.142945314843
1331,431021.0187171892,525139.8525038792,8139.097200532817
1332,431021.0187171892,525134.7826490349,9037.505332758112
1333,431021.0187171892,524609.4409934415,9005.691596865012
1334,431021.0187171892,524977.3811969698,8289.572364484484
1335,431021.0187171892,524529.2556653427,8495.035680292209
1336,431021.0187171892,525617.5260903325,8210.740696561323
1337,431021.0187171892,524287.75814292004,9166.885254816447
1338,431021.0187171892,524632.7221920076,8054.543353980131
1339,431021.0187171892,525264.7242840588,9526.096823901644
1340,431021.0187171892,524390.648255287,9079.29018377578
1341,431021.0187171892,525026.9578334613,8271.979293442917
1342,431021.0187171892,525212.0586742394,8359.052833995944
1343,431021.0187171892,524390.4447578399,10330.260715880764
1344,431021.0187171892,524634.223188495,10109.316684436106
1345,431021.0187171892,524423.6578649357,11075.225839027991
1346,431021.0187171892,524474.8434340233,10070.69889574935
1347,431021.0187171892,525068.7323859712,7863.378417954041
1348,431021.0187171892,524266.44000513136,9276.20254428766
1349,431021.0187171892,524325.121717643,9172.711420970309
1350,431021.0187171892,523964.9283472414,10264.66080512275
1351,431021.0187171892,524964.2154983557,9526.271060877549
1352,431021.0187171892,524808.9413973785,10214.14349349392
1353,431021.0187171892,523969.08024993894,10085.658064856954
1354,431021.0187171892,524140.5565837625,8452.087681028406
1355,431021.0187171892,524337.0362283771,10657.356306643846
1356,431021.0187171892,524239.79779579246,9258.979293069444
1357,430431.1341070979,523170.6550407771,12643.910743383942
1358,429941.77492553054,523195.2811741973,13898.51598860827
1359,429941.77492553054,524162.8819173859,10687.45248778866
1360,429941.77492553054,524331.5038140226,10084.835381901934
1361,429941.77492553054,524338.0981536239,8423.931114320136
1362,429941.77492553054,525034.5842207258,8342.554324539136
1363,429941.77492553054,524948.1197895856,9737.860735617456
1364,429941.77492553054,523945.9125020715,9331.642091000156
1365,429941.77492553054,524245.2109420727,9359.01714342025
1366,429941.77492553054,523623.1438398947,11038.176807007205
1367,429941.77492553054,524088.0973580924,9972.755242626563
1368,429718.8806453239,524188.2155029931,13148.740498245199
1369,429718.8806453239,525195.6341118127,9296.560076539152
1370,429718.8806453239,524347.8629074807,8390.616368616915
1371,429718.8806453239,524517.140039564,9210.130925345245
1372,429718.8806453239,524222.40719401574,11955.503402149738
1373,429718.8806453239,524427.8113738764,10811.660769400783
1374,429718.8806453239,524822.2580478502,10090.30802504626
1375,429718.8806453239,524509.495213358,10820.98395795252
1376,429718.8806453239,524699.5160562556,9847.534901064355
1377,429718.8806453239,523465.86051581963,12043.480350038468
1378,429718.8806453239,523110.4235304121,12771.279545193976
1379,429718.8806453239,523663.54957201,11395.627079504233
1380,429718.8806453239,523902.51611416374,10188.657100506794
1381,429564.7578721697,524041.69360506744,10164.006136004295
1382,429564.7578721697,524373.1404930782,8388.215066309089
1383,429564.7578721697,524445.7829461185,11335.108486883411
1384,429564.7578721697,524701.8937607517,9484.214158322902
1385,429564.7578721697,524508.4647981355,11046.09362220141
1386,429564.7578721697,524941.9138571452,10101.752812899547
1387,429564.7578721697,524473.0769519332,9034.984705809258
1388,429564.7578721697,524008.94526149414,11522.625488198539
1389,429564.7578721697,524247.6544269333,11724.126446670014
1390,429564.7578721697,524292.1539127197,10939.495666494511
1391,429564.7578721697,524225.05298358336,10204.201183473726
1392,429564.7578721697,524628.9570306168,8323.394173271508
1393,429564.7578721697,525494.0565191238,8100.8738584992825
1394,429564.7578721697,524251.7644759927,9109.119260768604
1395,429564.7578721697,525071.8016747526,8342.927861886916
1396,429564.7578721697,524867.6516232254,8348.811915373908
1397,429564.7578721697,525445.1343190388,8048.910455581038
1398,429564.7578721697,524630.6730114459,7987.0754625222335
1399,429564.7578721697,524781.9543817329,9255.723831404823
1400,429564.7578721697,523965.16262457595,11090.525551211009
1401,429564.7578721697,524610.9765327227,10516.560276228838
1402,429564.7578721697,524589.4488477734,8382.154449158645
1403,429564.7578721697,524852.8324008326,8833.617434641053
1404,429564.7578721697,524845.510164944,8579.690863669828
1405,429564.7578721697,525192.9302239438,8422.493000049206
1406,429564.7578721697,525022.1069754886,8275.895856957879
1407,429564.7578721697,524630.2093413796,9106.968561769821
1408,429564.7578721697,523827.43224153505,11603.145625047086
1409,429564.7578721697,524541.0556087901,10053.02125248442
1410,429564.7578721697,524314.8703683735,9541.986575405424
1411,429564.7578721697,524748.8773468961,8593.709677799538
1412,429564.7578721697,525264.3830617229,8340.28514310995
1413,429564.7578721697,524323.0502192728,9476.153131951267
1414,429564.7578721697,523943.7941664639,11912.43530031943
1415,429564.7578721697,524808.6478422733,9513.455282118128
1416,429564.7578721697,524065.63737404573,11048.019507909257
1417,429564.7578721697,523834.8233667859,10958.599285412995
1418,429564.7578721697,523822.1362455541,10504.03720618082
1419,429564.7578721697,524341.1478527847,8302.996921252285
1420,429564.7578721697,524211.5820882938,8246.169092574413
1421,429564.7578721697,524406.1826422577,8318.85616391398
1422,429564.7578721697,524120.5000975766,9607.729733664453
1423,429521.8793681665,524714.970389568,9640.227119202105
1424,429521.8793681665,524187.4956106689,11014.248022881233
1425,429398.32097390783,524571.2304965033,11058.546799345866
1426,429398.32097390783,524918.5408026174,10157.859541284377
1427,429398.32097390783,523263.1790075,13829.004589316979
1428,429398.32097390783,523714.700290984,13143.551646306578
1429,429398.32097390783,524466.938351863,11894.027385305506
1430,429398.32097390783,524630.9031714661,11191.60505921417
1431,429398.32097390783,523953.9939473874,9491.765109717575
1432,429398.32097390783,524568.1989121386,9431.939028752442
1433,429398.32097390783,524635.9440386276,9358.2094720516
1434,429398.32097390783,524420.1280609778,8277.980375962687
1435,429330.68176180136,525071.456852808,9397.300730128003
1436,429330.68176180136,524100.8595311957,9263.933509191782
1437,429330.68176180136,524438.1907102362,10485.403076802413
1438,429330.68176180136,524486.2977879989,10410.609462274413
1439,429330.68176180136,523699.0298922317,11009.032861528261
1440,429330.68176180136,525195.3670485949,10378.57604780407
1441,429330.68176180136,524988.8587843141,10314.852508652693
1442,429330.68176180136,524230.1448677293,9152.091101453427
1443,429330.68176180136,524679.047893304,8041.695366200121
1444,429330.68176180136,524556.9142668329,8236.860318583844
1445,429330.68176180136,525431.6001457482,9054.844104397129
1446,429330.68176180136,524733.1629657825,8224.671057884809
1447,429330.68176180136,524940.0378014223,8385.830695355738
1448,429330.68176180136,524081.5785025746,10115.581719855652
1449,429330.68176180136,524617.7774990909,9206.719693393783
1450,429330.68176180136,524265.8758055142,9504.541006786736
1451,429330.68176180136,524861.8207731657,8562.880034085916
1452,429330.68176180136,524742.221907268,9392.102812763398
1453,429025.4854143971,524158.0701037349,10903.10426122906
1454,429025.4854143971,524991.0153647406,9428.453551662582
1455,429025.4854143971,525537.0312840833,8086.217908623104
1456,429020.022430555,524668.0953982719,10138.493333618739
1457,429020.022430555,525280.5647462968,9259.034890112582
1458,429020.022430555,525128.3559083178,8122.005707383144
1459,429020.022430555,525009.1796397462,8447.502298020272
1460,429020.022430555,524970.1509363488,8585.189875820144
1461,429020.022430555,524442.3042716398,8676.20956447087
1462,429020.022430555,524424.7633757853,9324.470931448732
1463,429020.022430555,524585.4295455503,8249.561284313559
1464,429020.022430555,524613.0005884374,8504.877907383465
1465,429020.022430555,524594.933835183,8394.197558326223
1466,429020.022430555,525479.0846900895,8145.2955022077895
1467,429020.022430555,524683.2101966377,8414.070632734743
1468,429020.022430555,524829.6916940677,8451.297261274049
1469,429020.022430555,525020.6027298478,8535.176667161539
1470,429020.022430555,525389.7568955633,8270.964587949613
1471,429020.022430555,524999.3152185802,8235.059349600217
1472,429020.022430555,524689.6835440111,9540.143085425914
1473,429020.022430555,524506.8462595907,10219.739391137005
1474,429020.022430555,524509.1145219333,9457.030389182302
1475,429020.022430555,524371.946940882,10612.682888336394
1476,429020.022430555,524388.3165329328,9780.221189375916
1477,429020.022430555,524351.164932218,10232.846971802388
1478,429020.022430555,523996.92215160525,11892.497038642283
1479,429020.022430555,524443.761656352,9170.483290891792
1480,429020.022430555,523949.47658804886,11161.074288362504
1481,429020.022430555,523966.34057088365,10152.664474366295
1482,429020.022430555,524009.386975128,10242.071830267318
1483,429020.022430555,524346.5300097162,9487.055561282585
1484,429020.022430555,524576.8815782918,8287.812680290288
1485,429020.022430555,524509.7137994968,9591.238131036785
1486,429020.022430555,523691.8192968609,11165.996969788242
1487,429020.022430555,524272.13559439516,11073.837633978086
1488,429020.022430555,524689.9198489549,10892.08180324601
1489,429020.022430555,525180.6827339727,9191.10052619676
1490,429020.022430555,525074.7048167929,8019.22053435534
1491,429020.022430555,524774.7750552502,9391.264451883771
1492,429020.022430555,524584.8593321244,10240.545570392887
1493,429020.022430555,524324.7739041647,10387.866921050538
1494,429020.022430555,524044.36392371036,9400.539029943913
1495,429020.022430555,524668.9905018548,8330.64465037278
1496,429020.022430555,525141.2616538105,10124.872659159848
1497,429020.022430555,525245.546453562,9213.752007023904
1498,429020.022430555,524446.033004942,11036.27237176536
1499,429020.022430555,525317.7885026413,9243.520689494637
1500,429020.022430555,524898.4240262918,9693.776996261968
1501,429020.022430555,524084.2246787807,10328.193209750332
1502,429020.022430555,524527.2037125325,10202.039634961977
1503,429020.022430555,523684.783074578,12496.712915964095
1504,429020.022430555,524672.8152337701,11276.805298770245
1505,429020.022430555,524877.4484516033,9407.59448620506
1506,429020.022430555,524542.6299430218,9453.756840587894
1507,429020.022430555,524397.1822852712,9249.151468476455
1508,429020.022430555,525227.7076531923,9381.018575711998
1509,429020.022430555,525103.722487,10858.503112793423
1510,429020.022430555,524748.9722646974,11058.397667541802
1511,429020.022430555,525361.8315007808,8190.446904275629
1512,429020.022430555,525102.9324221596,9128.24638428962
1513,429020.022430555,524890.1141474402,9235.15839679227
1514,429020.022430555,524763.8939889354,10245.77063592743
1515,429020.022430555,524873.061271297,9533.670532925029
1516,429020.022430555,524805.3952763126,10444.886426199871
1517,429020.022430555,524988.1256194093,8334.337790787733
1518,429020.022430555,525073.2183223288,9447.309533257887
1519,429020.022430555,524531.4121900242,9935.883284376778
1520,429020.022430555,524518.5956301747,12470.869291605859
1521,429020.022430555,524065.45235738263,12582.04715014257
1522,429020.022430555,524024.1618688238,12485.76877773579
1523,429020.022430555,524617.8608332422,10039.263428039685
1524,428679.2178465128,524053.48599759984,9253.751544630424
1525,428679.2178465128,524582.7304392548,9563.901921312998
1526,428679.2178465128,524879.4424543849,9195.504445962735
1527,428679.2178465128,524684.3067545474,9521.858385605787
1528,428679.2178465128,524965.8462967987,8419.274540357355
1529,428679.2178465128,524796.8449446912,8229.335485783391
1530,428679.2178465128,524221.52143320325,9384.540547649704
1531,428679.2178465128,524624.164843233,8819.225401074598
1532,428679.2178465128,525433.1988616887,9581.417901246921
1533,428679.2178465128,524719.7210581811,8309.564981655081
1534,428679.2178465128,524448.9730772155,8417.683224066139
1535,428679.2178465128,524954.2237800222,8582.241059892665
1536,428679.2178465128,524550.8016238335,8625.124319161188
1537,428679.2178465128,524996.2128356976,9350.709010771016
1538,428679.2178465128,524903.5798707565,9548.260769341348
1539,428679.2178465128,524837.9871423884,8427.91969966021
1540,428679.2178465128,523995.66311407014,9404.149787552922
1541,428679.2178465128,523483.5980992478,10586.684291297628
1542,428679.2178465128,524201.7137308751,9550.326431182591
1543,428679.2178465128,524655.8150983022,8646.682318525682
1544,428679.2178465128,525392.2085105202,8478.100966745003
1545,428679.2178465128,524898.750287846,8051.605263981737
1546,428679.2178465128,524758.0749431124,8358.598551066621
1547,428446.62351395393,524357.3487811455,9279.358568216572
1548,428446.62351395393,524866.324758401,9435.512458761727
1549,428446.62351395393,524741.1662956753,8219.80291234657
1550,428446.62351395393,524304.4888339294,9550.334158399204
1551,428446.62351395393,524077.20104301284,10288.378438060927
1552,428446.62351395393,524258.26351175545,8572.956062788462
1553,428106.3437247201,523820.5433884011,11264.600922623174
1554,428106.3437247201,524013.7650267901,10686.705003520761
1555,428106.3437247201,524202.14661950513,10723.319446925605
1556,428106.3437247201,524305.3947773728,9519.596907236877
1557,428106.3437247201,524206.6818498365,11195.832837007178
1558,427219.5952208284,523610.06000192696,11905.163835196654
1559,427219.5952208284,524137.9681909368,12640.52375108283
1560,427219.5952208284,524670.3415028143,10292.23767810658
1561,427219.5952208284,524610.4555660632,9544.739337462981
1562,427219.5952208284,524596.2445591623,8521.79389667486
1563,427219.5952208284,523892.3944383275,10863.327021972465
1564,427219.5952208284,524255.6335266624,11376.43491278397
1565,427219.5952208284,523946.8636031945,12123.63074428476
1566,427219.5952208284,523669.0031163929,12750.15636074213
1567,426997.02134428965,523972.43617889204,12133.207567902178
1568,426997.02134428965,524442.2046488401,9696.823497306741
1569,426997.02134428965,523997.66935094626,10371.292845878661
1570,426997.02134428965,524627.4647941451,8502.901155803971
1571,426997.02134428965,525048.6020490582,9419.812102191101
1572,426997.02134428965,524906.531342219,8747.825650037714
1573,426997.02134428965,524399.8102295019,8551.16659022174
1574,426997.02134428965,524371.9879495159,9111.525127314113
1575,426997.02134428965,524400.1127217071,8726.97949218183
1576,426997.02134428965,523974.75307585206,9833.269504857713
1577,426997.02134428965,524185.71475469874,10672.40492865326
1578,426997.02134428965,524172.59117400897,11268.472893398308
1579,426997.02134428965,524080.92384213675,10539.734911679
1580,426997.02134428965,523902.27506595454,10473.270472480219
1581,426997.02134428965,524766.0427376005,9658.129636002148
1582,426997.02134428965,524510.9925329656,8666.593151264737
1583,426997.02134428965,524346.443894874,9408.47071805207
1584,426997.02134428965,524803.3099095578,9686.819278314002
1585,426264.60783980053,524509.0947196817,11377.050615298082
1586,426264.60783980053,523692.02708966396,12601.434461944107
1587,426264.60783980053,523968.5636328078,12507.85954736561
1588,426264.60783980053,523723.2474293964,10155.310735662506
1589,426264.60783980053,524769.7314324743,11384.957632510203
1590,426264.60783980053,524245.1548835463,10473.934876646143
1591,426264.60783980053,524651.0870771095,9515.030946665009
1592,426264.60783980053,525084.2357640953,8432.383492858638
1593,426264.60783980053,523851.4948373667,11951.816244811245
1594,426264.60783980053,523833.5147286377,10528.635189129762
1595,426264.60783980053,524402.4525991139,11607.14986778382
1596,426264.60783980053,523730.13945141603,11092.590157327586
1597,426264.60783980053,524263.434029981,10466.687682704447
1598,426264.60783980053,524268.2893928527,9372.498484646274
1599,426264.60783980053,524745.2802547888,10407.487218243277
1600,426264.60783980053,523700.27822970436,11882.855291144077
1601,426264.60783980053,524086.10043708695,11063.582277513297
1602,426264.60783980053,524698.3717756561,8354.170694371116
1603,426264.60783980053,524992.4579688507,8504.528297487363
1604,426264.60783980053,524411.2229804205,10362.843299934628
1605,426264.60783980053,524779.1303044043,9425.502229270565
1606,426264.60783980053,524755.5257044564,9430.181720764227
1607,426264.60783980053,524467.9945760302,9365.948532376693
1608,426264.60783980053,523902.5773673457,10283.09963705581
1609,426264.60783980053,524303.1015217346,10139.669386680069
1610,426264.60783980053,524856.9081711158,9739.477501688169
1611,426264.60783980053,524582.073168951,9748.077650952157
1612,426264.60783980053,524619.2034977918,8694.62219634495
1613,426264.60783980053,524531.1496265025,8488.949625182848
1614,426264.60783980053,525075.4355782162,9668.061458317401
1615,426264.60783980053,524597.1956729171,8422.515147583774
1616,426264.60783980053,524392.7891911484,8361.577710118343
1617,426264.60783980053,525018.1053009582,8489.230102202131
1618,426264.60783980053,524073.0727877909,9656.48032236593
1619,426264.60783980053,523855.2232588019,12737.324000038909
1620,426264.60783980053,523678.033624145,13315.347996130367
1621,426264.60783980053,523520.35856816923,12826.322163365709
1622,426264.60783980053,524096.83439945127,10703.920706091241
1623,426264.60783980053,523980.0670934895,11272.85175916957
1624,426264.60783980053,524491.7425591735,10549.627200529621
1625,426264.60783980053,524434.6696490932,11353.70084742721
1626,426264.60783980053,524488.1122825464,11194.428377298489
1627,426264.60783980053,523129.1829151856,13374.03565232255
1628,426264.60783980053,524463.337123058,10174.487376757143
1629,426264.60783980053,524633.8508918281,9399.303799110774
1630,426264.60783980053,524495.357803132,9664.429204728423
1631,426264.60783980053,524206.83266393637,9818.980847001389
1632,426264.60783980053,524065.1802925385,10468.725169498563
1633,426264.60783980053,523963.6119973407,11094.010380354555
1634,426264.60783980053,524094.1113227551,12136.787120211115
1635,426264.60783980053,524106.6113178589,10415.55732947533
1636,426264.60783980053,524724.4323939623,8636.634588228362
1637,426264.60783980053,524524.8138877603,9551.604126735238
1638,426264.60783980053,524489.1595376346,11310.072102969674
1639,426264.60783980053,524776.3140782951,9312.765804092056
1640,426264.60783980053,524757.2404090425,10340.904863680616
1641,426264.60783980053,524978.7762756892,8387.387376356537
1642,426264.60783980053,524685.6611997996,8575.907230967958
1643,426264.60783980053,524375.7600876655,8753.02383968136
1644,426264.60783980053,524405.3956765928,8544.360093630039
1645,426264.60783980053,524515.7537608446,8297.611123885643
1646,426264.60783980053,524307.7228008071,9786.9390686458
1647,426264.60783980053,524485.6903290526,9999.126309966034
1648,426264.60783980053,524611.2205518931,8321.793978108175
1649,426264.60783980053,524844.2659340246,7955.224567718802
1650,426264.60783980053,525288.7425444021,8374.54736221695
1651,426264.60783980053,524896.8757850904,9412.934396310819
1652,426264.60783980053,524327.5282238123,10093.897741021428
1653,426264.60783980053,525082.8401976519,10581.417384679664
1654,426264.60783980053,524942.9112215573,8394.831594126694
1655,426264.60783980053,525140.3464425536,8607.843865651861
1656,426264.60783980053,524329.5644722634,9490.612278058647
1657,426264.60783980053,523978.88907292305,11460.345361899164
1658,426264.60783980053,524312.5507716679,11153.210351120866
1659,425563.98196486733,524866.1903132668,9415.11351560583
1660,425563.98196486733,524546.6444028,8719.03672356457
1661,425563.98196486733,524628.9649243355,9477.005314939455
1662,425563.98196486733,524343.3687173782,10332.329385859697
1663,425563.98196486733,524167.5232448191,10510.028785858736
1664,425563.98196486733,523694.36652700894,10399.905843813955
1665,425563.98196486733,525128.1670704549,10469.02970979568
1666,425563.98196486733,524954.6315975174,9583.113582481472
1667,425563.98196486733,524384.6292986831,9307.372858236196
1668,425563.98196486733,524035.0306843678,10378.466822040096
1669,425449.97744280734,524148.50385232695,11405.503488565295
1670,425449.97744280734,524094.5607714081,8590.224051818168
1671,425446.5036626912,524122.1816320782,10440.774565193593
1672,425446.5036626912,524831.6598348663,9745.467181789269
1673,425446.5036626912,524634.504657442,8418.589655970693
1674,425446.5036626912,525055.1527126688,8603.440238274761
1675,425446.5036626912,525364.2817732358,8388.573311246666
1676,425446.5036626912,524115.62490195496,10568.386350924478
1677,425446.5036626912,524436.2374988722,10582.700889117204
1678,425446.5036626912,524455.3061525872,9444.204851817713
1679,425446.5036626912,524719.0423401577,9654.553193733494
1680,425446.5036626912,524638.130862784,11160.122156107025
1681,425446.5036626912,524451.555529255,11345.89646771982
1682,425446.5036626912,524582.9255566146,9513.38400527125
1683,425446.5036626912,523715.24341047584,10616.269154673224
1684,425446.5036626912,524678.7830165991,9854.77792114872
1685,425446.5036626912,524193.85423120833,12204.95573477444
1686,425446.5036626912,524300.2750172198,12826.426302543085
1687,425446.5036626912,524767.5593275044,11165.477065697001
1688,425446.5036626912,524151.5069791572,9708.043305969306
1689,425446.5036626912,523934.94502475864,10629.533122302328
1690,425446.5036626912,524860.8565253511,8544.510597727225
1691,425446.5036626912,524277.27422910585,10096.412536066906
1692,425446.5036626912,524755.5922530974,9865.089822034422
1693,425446.5036626912,524782.2896394152,10764.017665966676
1694,425446.5036626912,524888.7729171332,10420.091942700017
1695,425446.5036626912,524501.2182691174,11177.862660262463
1696,425446.5036626912,524939.1232364257,10467.373502761788
1697,425446.5036626912,524891.4314719047,8308.53555561823
1698,425446.5036626912,524752.9169743231,8087.451830268656
1699,425446.5036626912,524959.7105836158,9469.493723223952
1700,425446.5036626912,525048.2397286638,9551.674560435027
1701,425446.5036626912,524217.6576751926,9649.910069928335
1702,425446.5036626912,523963.19651744625,9645.055289126502
1703,425446.5036626912,524041.6388424034,9638.606515147863
1704,425411.8236558926,524574.3569745951,10500.031422720329
1705,425411.8236558926,525221.5567748612,10486.67865718873
1706,425411.8236558926,524657.0688279934,10195.2141267074
1707,425411.8236558926,524495.854278568,9568.244198274511
1708,425411.8236558926,524823.0925707675,9466.639236894458
1709,425411.8236558926,525136.7643208222,8431.978013000855
1710,425411.8236558926,524871.9945911752,9729.327021130828
1711,425411.8236558926,524286.71855541493,8492.57960986027
1712,425411.8236558926,525012.1093391874,9490.723388570286
1713,425411.8236558926,524586.1148717594,9442.670178379258
